sci_name_id,park_id,category_name,family,order,common_names
194,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Regulidae,Passeriformes,"Eastern Golden-Crowned Kinglet, Golden-Crowned Kinglet"
195,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Sittidae,Passeriformes,Red-Breasted Nuthatch
196,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Sittidae,Passeriformes,"Eastern White-Breasted Nuthatch, White-Breasted Nuthatch"
197,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Troglodytidae,Passeriformes,"Long-Billed Marsh Wren, Marsh Wren, Prairie Marsh Wren"
198,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Troglodytidae,Passeriformes,"Sedge Wren, Short-Billed Marsh Wren, Short-Billed Sedge Wren"
199,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Troglodytidae,Passeriformes,"Eastern Winter Wren, Winter Wren"
200,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Turdidae,Passeriformes,"Eastern Veery, Veery, Wilson's Thrush"
201,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Turdidae,Passeriformes,"Eastern Hermit Thrush, Hermit Thrush"
202,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Turdidae,Passeriformes,"Gray-Cheeked Thrush, Northern Gray-Cheeked Thrush"
203,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Turdidae,Passeriformes,"Olive-Backed Swainson's Thrush, Olive-Backed Thrush, Swainson's Thrush"
204,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Turdidae,Passeriformes,Wood Thrush
205,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Turdidae,Passeriformes,"Bluebird, Eastern Bluebird"
206,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Turdidae,Passeriformes,"American Robin, Eastern Robin"
207,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,Olive-Sided Flycatcher
208,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,"Eastern Wood Pewee, Wood Pewee"
209,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,Alder Flycatcher
210,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,Yellow-Bellied Flycatcher
211,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,"Chebec, Least Flycatcher"
212,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,"Alder Traill's Flycatcher, Traills Flycatcher, Willow Flycatcher"
213,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,"Crested Flycatcher, Great Crested Flycatcher, Northern Crested Flycatcher"
214,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,"Eastern Phoebe, Phoebe"
215,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Tyrannidae,Passeriformes,Eastern Kingbird
216,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Vireonidae,Passeriformes,Yellow-Throated Vireo
217,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Vireonidae,Passeriformes,"Eastern Warbling Vireo, Warbling Vireo"
218,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Vireonidae,Passeriformes,"Northern White-Eyed Vireo, White-Eyed Vireo"
219,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Vireonidae,Passeriformes,Red-Eyed Vireo
220,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Vireonidae,Passeriformes,Philadelphia Vireo
221,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Vireonidae,Passeriformes,"Blue-Headed Solitary Vireo, Blue-Headed Vireo, Solitary Vireo"
222,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,"American Egret, Common Egret?, Great Egret"
223,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,"Great Blue Heron, Northern Great Blue Heron"
224,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,American Bittern
225,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,"Eastern Green Heron, Green Heron, Green-Backed Heron"
226,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,"Little Blue Heron, Northern Little Blue Heron"
227,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,Snowy Egret
228,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,Tricolored Heron
229,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,"Least Bittern, Eastern Least Bittern"
230,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,"Yellow-Crowned Night Heron, Yellow-Crowned Night-Heron"
231,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,"Black-Crowned Night Heron, Black-Crowned Night-Heron"
232,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Ardeidae,Pelecaniformes,"Yellow-Crowned Night Heron, Yellow-Crowned Night-Heron"
233,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Threskiornithidae,Pelecaniformes,"Eastern Glossy Ibis, Glossy Ibis"
234,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Picidae,Piciformes,"Common Flicker, Flicker, Golden-Winged Flicker, Northern Flicker, Northern Yellow-Shafted Flicker, Yellow-Shafted Flicker"
235,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Picidae,Piciformes,"Northern Pileated Woodpecker, Pileated Woodpecker"
236,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Picidae,Piciformes,"Eastern Red-Bellied Woodpecker, Red-Bellied Woodpecker"
237,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Picidae,Piciformes,"Arctic Three-Toed Woodpecker, Black-Backed Three-Toed Woodpecker, Black-Backed Woodpecker"
238,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Picidae,Piciformes,"Downy Woodpecker, Northern Downy Woodpecker"
239,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Picidae,Piciformes,"American Three-Toed Woodpecker, Northern Three-Toed Woodpecker, Three-Toed Woodpecker"
240,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Picidae,Piciformes,"Eastern Hairy Woodpecker, Hairy Woodpecker"
241,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Picidae,Piciformes,Yellow-Bellied Sapsucker
242,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Podicipedidae,Podicipediformes,Pied-Billed Grebe
243,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Strigidae,Strigiformes,Northern Saw-Whet Owl
244,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Strigidae,Strigiformes,"American Long-Eared Owl, Long-Eared Owl"
245,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Strigidae,Strigiformes,"Eastern Horned Owl, Great Horned Owl"
246,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Strigidae,Strigiformes,Snowy Owl
247,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Strigidae,Strigiformes,"Eastern Screech-Owl, Screech Owl"
248,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Strigidae,Strigiformes,"Barred Owl, Northern Barred Owl"
249,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Strigidae,Strigiformes,"American Hawk Owl, Hawk Owl, Northern Hawk Owl"
250,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Bird,Phalacrocoracidae,Suliformes,"Double-Crested Cormorant, Northern Double-Crested Cormorant"
251,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Reptile,Colubridae,Squamata,"Northern Ringneck Snake, Ringneck Snake, Ring-Necked Snake"
252,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Reptile,Colubridae,Squamata,"Eastern Milk Snake, Milk Snake, Northern Milk Snake, Spotted Adder"
253,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Reptile,Colubridae,Squamata,"Eastern Smooth Green Snake, Smooth Green Snake, Smooth-Scaled Green Snake"
254,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Reptile,Colubridae,Squamata,"Red-Bellied Snake, Redbelly Snake"
255,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Reptile,Colubridae,Squamata,"Common Garter Snake, Eastern Garter Snake, Garter Snake"
256,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Reptile,Chelydridae,Testudines,"Common Snapping Turtle, Snapping Turtle"
257,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Reptile,Emydidae,Testudines,"Central Painted Turtle, Eastern Painted Turtle, Midland Painted Turtle, Painted Turtle"
258,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Bufonidae,Anura,"American Toad, Common Toad"
259,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Hylidae,Anura,Spring Peeper
260,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Ranidae,Anura,Bullfrog
261,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Ranidae,Anura,"Green Frog, Spring Frog"
262,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Ranidae,Anura,Pickerel Frog
263,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Ranidae,Anura,Wood Frog
264,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Ambystomatidae,Caudata,Spotted Salamander
265,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Plethodontidae,Caudata,"Dusky Salamander, Northern Dusky Salamander"
266,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Plethodontidae,Caudata,"Northern Two-Lined Salamander, Two-Lined Salamander"
267,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Plethodontidae,Caudata,Four-Toed Salamander
268,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Amphibian,Salamandridae,Caudata,"Common Newt, Eastern Newt, Ebbet, Red Eft, Red-Spotted Newt"
269,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Antilocapridae,Artiodactyla,Pronghorn
270,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Bovidae,Artiodactyla,Bighorn Sheep
271,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cervidae,Artiodactyla,Elk
272,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cervidae,Artiodactyla,Mule Deer
273,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Canidae,Carnivora,Coyote
274,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Canidae,Carnivora,Common Gray Fox
275,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Canidae,Carnivora,Kit Fox
276,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Canidae,Carnivora,Red Fox
277,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Felidae,Carnivora,Bobcat
278,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Felidae,Carnivora,Mountain Lion
279,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Mephitidae,Carnivora,Striped Skunk
280,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Mephitidae,Carnivora,Western Spotted Skunk
281,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Mustelidae,Carnivora,Northern River Otter
282,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Mustelidae,Carnivora,American Badger
283,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Procyonidae,Carnivora,Ringtail
284,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Procyonidae,Carnivora,Northern Raccoon
285,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Ursidae,Carnivora,American Black Bear
286,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Molossidae,Chiroptera,Big Free-Tailed Bat
287,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Molossidae,Chiroptera,Brazilian Free-Tailed Bat
288,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Vespertilionidae,Chiroptera,Pallid Bat
289,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Vespertilionidae,Chiroptera,Hoary Bat
290,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Vespertilionidae,Chiroptera,California Myotis
291,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Vespertilionidae,Chiroptera,Yuma Myotis
292,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Vespertilionidae,Chiroptera,Western Pipistrelle
293,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Leporidae,Lagomorpha,Black-Tailed Jackrabbit
294,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Leporidae,Lagomorpha,Desert Cottontail
295,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Castoridae,Rodentia,American Beaver
296,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Bushy-Tailed Woodrat
297,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Desert Woodrat
298,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Common Muskrat
299,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Northern Grasshopper Mouse
300,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Brush Mouse
301,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Canyon Mouse
302,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Deer Mouse
303,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Pinon Mouse
304,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Cricetidae,Rodentia,Western Harvest Mouse
305,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Erethizontidae,Rodentia,North American Porcupine
306,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Geomyidae,Rodentia,Botta's Pocket Gopher
307,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Heteromyidae,Rodentia,Ord's Kangaroo Rat
308,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Heteromyidae,Rodentia,Plains Pocket Mouse
309,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Sciuridae,Rodentia,White-Tailed Antelope Squirrel
310,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Sciuridae,Rodentia,White-Tailed Prairie Dog
311,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Sciuridae,Rodentia,Hopi Chipmunk
312,36240051-018E-4915-B6EA-3F1A7F24FBE4,Mammal,Sciuridae,Rodentia,Rock Squirrel
313,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Accipitridae,Accipitriformes,Cooper's Hawk
314,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Accipitridae,Accipitriformes,Northern Goshawk
315,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Accipitridae,Accipitriformes,Sharp-Shinned Hawk
316,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Accipitridae,Accipitriformes,Golden Eagle
317,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Accipitridae,Accipitriformes,Red-Tailed Hawk
318,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Accipitridae,Accipitriformes,Swainson's Hawk
319,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Accipitridae,Accipitriformes,Northern Harrier
320,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Accipitridae,Accipitriformes,Bald Eagle
321,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cathartidae,Accipitriformes,Turkey Vulture
322,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cathartidae,Accipitriformes,California Condor
323,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Pandionidae,Accipitriformes,Osprey
324,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Anatidae,Anseriformes,American Wigeon
325,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Anatidae,Anseriformes,Green-Winged Teal
326,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Anatidae,Anseriformes,Cinnamon Teal
327,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Anatidae,Anseriformes,Mallard
328,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Anatidae,Anseriformes,Canada Goose
329,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Anatidae,Anseriformes,Common Goldeneye
330,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Anatidae,Anseriformes,Common Merganser
331,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Apodidae,Apodiformes,White-Throated Swift
332,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Trochilidae,Apodiformes,Black-Chinned Hummingbird
333,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Trochilidae,Apodiformes,Broad-Tailed Hummingbird
334,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Trochilidae,Apodiformes,Rufous Hummingbird
335,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Caprimulgidae,Caprimulgiformes,Common Nighthawk
336,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Caprimulgidae,Caprimulgiformes,Common Poorwill
337,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Charadriidae,Charadriiformes,Killdeer
338,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Scolopacidae,Charadriiformes,Spotted Sandpiper
339,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Scolopacidae,Charadriiformes,Least Sandpiper
340,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Scolopacidae,Charadriiformes,Common Snipe
341,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Scolopacidae,Charadriiformes,Long-Billed Curlew
342,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Scolopacidae,Charadriiformes,Solitary Sandpiper
343,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Columbidae,Columbiformes,Rock Pigeon
344,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Columbidae,Columbiformes,Mourning Dove
345,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Alcedinidae,Coraciiformes,Belted Kingfisher
346,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cuculidae,Cuculiformes,Yellow-Billed Cuckoo
347,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Falconidae,Falconiformes,Merlin
348,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Falconidae,Falconiformes,Prairie Falcon
349,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Falconidae,Falconiformes,Peregrine Falcon
350,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Falconidae,Falconiformes,American Kestrel
351,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Phasianidae,Galliformes,Chukar
352,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Phasianidae,Galliformes,Wild Turkey
353,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Rallidae,Gruiformes,Sora
354,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Rallidae,Gruiformes,Virginia Rail
355,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Aegithalidae,Passeriformes,Bushtit
356,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Alaudidae,Passeriformes,Horned Lark
357,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Bombycillidae,Passeriformes,Cedar Waxwing
358,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cardinalidae,Passeriformes,Lazuli Bunting
359,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cardinalidae,Passeriformes,Lazuli X Indigo Bunting Hybrid
360,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cardinalidae,Passeriformes,Blue Grosbeak
361,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cardinalidae,Passeriformes,Indigo Bunting
362,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cardinalidae,Passeriformes,Rose-Breasted Grosbeak
363,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cardinalidae,Passeriformes,Black-Headed Grosbeak
364,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Cardinalidae,Passeriformes,Western Tanager
365,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Certhiidae,Passeriformes,Brown Creeper
366,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Corvidae,Passeriformes,Western Scrub-Jay
367,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Corvidae,Passeriformes,American Crow
368,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Corvidae,Passeriformes,Common Raven
369,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Corvidae,Passeriformes,Steller's Jay
370,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Corvidae,Passeriformes,Pinyon Jay
371,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Corvidae,Passeriformes,Clark's Nutcracker
372,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Corvidae,Passeriformes,Black-Billed Magpie
373,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Sage Sparrow
374,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Black-Throated Sparrow
375,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Lark Bunting
376,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Lark Sparrow
377,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Dark-Eyed Junco (Gray-Headed)
378,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Dark-Eyed Junco (Slate-Colored)
379,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Dark-Eyed Junco (Pink-Sided)
380,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Dark-Eyed Junco (Oregon)
381,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Swamp Sparrow
382,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Lincoln's Sparrow
383,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Song Sparrow
384,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Savannah Sparrow
385,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Green-Tailed Towhee
386,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Spotted Towhee
387,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Vesper Sparrow
388,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,American Tree Sparrow
389,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Brewer's Sparrow
390,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Chipping Sparrow
391,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,White-Throated Sparrow
392,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Golden-Crowned Sparrow
393,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,White-Crowned Sparrow
394,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Emberizidae,Passeriformes,Harris' Sparrow
395,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,Common Redpoll
396,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,Pine Siskin
397,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,Lesser Goldfinch
398,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,American Goldfinch
399,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,Cassin's Finch
400,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,House Finch
401,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,Purple Finch
402,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,Evening Grosbeak
403,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,Black Rosy-Finch
404,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Fringillidae,Passeriformes,Gray-Crowned Rosy-Finch
405,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Hirundinidae,Passeriformes,Barn Swallow
406,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Hirundinidae,Passeriformes,Cliff Swallow
407,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Hirundinidae,Passeriformes,Bank Swallow
408,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Hirundinidae,Passeriformes,Northern Rough-Winged Swallow
409,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Hirundinidae,Passeriformes,Tree Swallow
410,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Hirundinidae,Passeriformes,Violet-Green Swallow
411,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Icteridae,Passeriformes,Red-Winged Blackbird
412,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Icteridae,Passeriformes,Brewer's Blackbird
413,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Icteridae,Passeriformes,Bullock's Oriole
414,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Icteridae,Passeriformes,Scott's Oriole
415,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Icteridae,Passeriformes,Brown-Headed Cowbird
416,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Icteridae,Passeriformes,Western Meadowlark
417,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Icteridae,Passeriformes,Yellow-Headed Blackbird
418,36240051-018E-4915-B6EA-3F1A7F24FBE4,Bird,Laniidae,Passeriformes,Northern Shrike
